text,sen
crypto markets trading like its an all hands on deck effort to keep tether from breaking its peg curious at what price they start to abandon ship and its every person for themselves looks totally broken the mother of all bitcoin waterfalls is close,-1
after looking at some indicators you might be right according to my fibonacci chart extensions blowoff top will be in the k range before year bear market,-1
breaking yearold man who owns mostly bank stonks says he hates btc again,-1
bitcoin funding rates stay negative as btc price spikes to k bitcoin btc crypto,-1
but the damage was done though we got rekt d it will now be a big hill to climb back up hodl,-1
here s why cryptos would remain in the bear market territory in bitcoin ethereum,-1
brentlindeque bitcoin rendered government a nonessential service,-1
thecryptolark if ethereum flips bitcoin then we ve lost fiat is still the winner nothing changes in the world,-1
monsterscoins i m everything except bullish right now i still have confidence in a few alts sys eth cvp syscoin optimistic l as of now has nearinstant fulfillment bitcoin pow in the background multiquorum finality syscoin,-1
bitcoin fear and greed terra luna classic scam via youtube,-1
i m sad that it s a few more days until the next paycheck,-1
because forex markets have years of solidity and millions in budget not to mention that they use their own datacenters these lame cryptomarkets are all supported by some amazoncloudstyle system they delegate and delegate their security and in the end get buttfucked,-1
dude no one here cares about the alts it could get you banned,-1
i m out of that project it s horrible was just in it cause andreas but we see now what it is,-1
k what dollars you ve got to be kidding,-1
cryptohammie the volume is fucking shit bitcoin btc is going to zero tomorrow,-1
everyone is getting in on the scam got ta dump their gains on an unsuspecting public bitcoin,-1
ripples seems to have left the red zone bitcoin please wake up,-1
so i think its pretty obvious that ethereum is lifting the crypto market not btc and i am bullish on both ethereum,-1
bitcoin people are literally angry because they see a picture of btc and bnb beside one another someone please slap me if i ever become that deranged,-1
another random dump lol,-1
fossgregfoss dylanleclair susiebdds how dare you btc,-1
overall every market is not performing well and looking at the current inflation war and covid situation it is highly unlikely we will see btc rise if you see a pump you will see a dump too cryptotrading,-1
bitcoin mining operation in finger lakes sparks local concerns,-1
ladyofcrypto bitcoin will b so cheap in coming days if not weeks if not minutes,-1
this is worrisome we will talk about this shortly btc futures perpetual funding rate all exchanges bitcoin,-1
what i find really odd is that people keep saying they want more regulation to legitimise the area and allow institutional money to come in and then when there are reports there will be more regulation the market seems to get scared,-1
guess bitcoin is going down again btc,-1
there is only twitter and specific coin related telegram groups which might be infested with scammers as well you re probably better off here if you find a better sub pls let me know,-1
economist says bitcoin is nt too big to fail warns btc can only establish itself if governments allow it,-1
let me play a sad song for you on the worlds smallest violin,-1
hey mr whale can you please pump bitcoin my position is underwater,-1
analyst who accurately called massive bitcoin crash has bad news for crypto traders here s his new target,-1
that sounds even bad lol that s something worse than gambling,-1
crypto investors cryptocrash bitcoin cryptocurrencynews,-1
czbinance in the child trafficking world pizza is a symbol for podephiles to have sex with kids interesting correlation with btc whom was stolen to use for human trafficking among other things,-1
anyone else hovering their finger over the instant sell button i mean this is unreal there has to be a violent pullback before going further,-1
i see have nt wanted to buy for a while,-1
buy high sell low lol,-1
to the people forcing bitcoin up and holding it for what s supposed to be when you lose all you re money don t cry bitcoin bitcoin,-1
got it so you want someone else to be bag holders of your shitcoin to bail you out of your poor choices grow up btc crypto celsiusnetwork,-1
whine call it what you want i just simply type out the opinion that i think bitcoin will continue to go down on value thats my opinion you can call it a whine or not i do nt care i m just bearish on bitcoin deal with it,-1
well welll bears at it btc bnb eth,-1
on a day bitcoin is getting a little battered and amp is on a downer for now very interesting on coinbase at this moment amp has jumped to number in popularity also the buy to sell ratio is way up at almost can you say amp accumulation she s going to go,-1
news on the block bitcoin falls under btc btc bitcoin bitcoin,-1
it s the last line of support guys bitcoin luna btc,-1
bitcoin broke k support not looking good at all,-1
bitcoin may not last that much longer academic warns,-1
i have low confidence that the boomers in charge understand bitcoin,-1
fell what s next support,-1
joshbtchodl ftxofficial unless vlp brings the financial benefits i see reason to continue to add btc there usdc still seems to reign supreme at investvoyager,-1
ryangarzone ukharvey orlandobravotb warrenbuffett madoff defrauded almos billion compared to bitcoin s market cap of trillion he was trillion billion from bitcoin pretty close right,-1
no i m not stupid enough to invest in something that is nt backed by anything,-1
thecryptolark i see dead btc,-1
bitcoin need defibrillator flatline,-1
those usd btc stimulus given to el salvador citizens the are now worth usd,-1
does the fact that mining btc costs money mean that the value of btc is inherently tied to their most hated of all financial assets fiat money do cryptonites imagine a world in which an energy company will accept btc as payment for energy production to mine btc,-1
new york clamps down on bitcoin mining in newly passed bill,-1
kevin o leary ftx collapse is a turning point for the industry crypto bottom is in bitcoin crypto,-1
bitcoin manipulation at its finest on the weekend nothing like dump and pump in the span of couple hours,-1
it s not like lamborghini said they won t accept bitcoin nobody wants a fucking tesla,-1
some very stupid people in my comments the irony,-1
nope they are not dumb just not experienced and if werent for dumb money btc wouldnt have gone so high and it will remain low from ath until that same dumb money returns,-1
we are now seeing the consolidation in bitcoin i was hoping for last week ethereum looks even better technically than bitcoin if you ask me,-1
we probably do nt see xxx for bitcoin ever,-1
just in the us has dropped the ball on bitcoin and crypto regulation sec commissioner,-1
you call this a dump yall do nt know bitcoin,-1
that s great he can get out before he gets stuck in this shithole but yea kinda agree just feels bad seeing people still make accounts for this dog shit website,-1
what a shaky day for the crypto market right btc binance ftx,-1
do bitcoin bugs have some kind of compulsive urge to come up with new statements like this every month or so first we were gon na revolutionize crossborder payments awesome now we re going to unite the gop and dems you have lost me sir,-1
btc monthly looks even more bearish than my last tweet about the same on april looks like a sell on rise market now post fed recovery rally if any could be shortlived unless powell shifts focus back to growth from inflation,-1
this just makes me think the asset was overvalued the last two years,-1
does coinbase pro allow you to withdraw to a bc address my withdrawals are failing,-1
edmonton international student warns others after losing k to phone scammers cbc news bitcoin btc,-1
btc also coming into a support level if this one does nt hold down towards k is possible,-1
bitcoin down to k btc bitcoin,-1
even if true they say crypto not bitcoin so shitcoins will be involved and it probably will be implemented horribly with users not allowing to withdraw to their own wallet or something i am not so much looking forward to the wave of newbie questions similar to i bought bitcoin on robinhood and ca nt withdraw them d,-1
full of fuds on internet btc bitcoin btc they just want to manipulate market by doing such things,-1
i can feel that we re going to brake some support on btc chart sooner weekly picture says a lot for me large investor is cooking for something really big b e c a r e f u l,-1
nope we will drop from k to k,-1
this probably gets asked a lot but how worried should we be about tether there s been talk for a long time that the btc price is artificially propped up by usdt it seems like a usdt collapse could really hurt the public perception of btc,-1
btcarchive i scammed someone into giving me btc for aud,-1
bitcoin dogecoin and ethereum are crashing here s why,-1
what if the grayscale btc etf gets approved by july th what if this is the cleansing of the btc defi ponzis before hand what if,-1
gradybooch bitcoin does nt belong on exchanges for this exact reason but twitter geniuses know everyting abt all tings,-1
markmoss any coin that is federally regulated goes against everything that bitcoin was created for too many idiots out there making crypto worse,-1
so glad i ve learn about crypto back in i ca nt imagine bitcoin is still over k,-1
cryptengineer heard of strikex while bitcoin is dipping strikex has been constantly rising big things happening great project strikexofficial,-1
bitcoin i m holding firm to no crypto until june is over i ve made my way thru the cheerleaders salesmen only to find meme traders gamblers finally find a serious guy making sense until he says he s concerned about the fed printing money c mon really headache,-1
sold everything i m moving on to bigger and better things bitcoin going to link going to,-1
metaverse and blockchain gaming altcoins rally while bitcoin looks for support blockchain altcoin bitcoin via,-1
rip to all the shorts taken out yesterday according to bitfinex positions have been closed out down nearly edit just read that million in bitcoin shorts was liquidated,-1
well something bots or somebody whales just gave btc a nice shot in the arse looks good after the flatline that has been this last couple days grabs moon boots justincase,-1
sideways and then down,-1
good morning everyone except for bitcoin bears i hope you re having a terrible day,-1
the european parliament voted against the introduction of the cryptocurrency market law mica which restricts the use of cryptocurrency under the socalled pow mechanism btc,-1
china fuck you bitcoin fuck you,-1
yes we can definitely compare bitcoin vs gold in terms of volatile,-1
punk that btc solves everything when it goes to zero,-1
bitcoin is having a shit day,-1
according to x y of people asked have held bitcoin at some point in their life i m yet to see a convincing study or report on bitcoin adoption for any country or for the whole world,-1
goingparabolic trillions of scam the others companys has assets bitcoin has smoke air nothing,-1
kucoincom btc is the greatest scam and money burning in th century and never worth more than btc ponzi,-1
it always leaves such a little amount in there that you can t do anything with like you can t just buy more of a coin because it s below the minimum amount for a purchase it s so annoying,-1
typical rbitcoin user he s and used his grandmas birthday money to buy btc and now he s crying because he s down to,-1
bitcoin btc back to earth with nice and easy landing all bullish hard work have been vanished with out any hard work thats why they call it bear market,-1
stackthefuture agreed diet and bitcoin are totally unrelated just another toxic part of the bitcoin community,-1
hhh balance stuck in cryptocurrency btc dawn,-1
it is impossible to graft a new branch of speculative currency onto the dying tree of capitalism bitcoin,-1
it is important for you to understand what is happening to bitcoin right now it is being manipulated by a momentum ignition algorithm btc example below here s a definition and source trading bitcoin right now is dangerous bc it is being manipulated,-1
btc gurus talking a giant head and shoulders in a weekly tf if that scenario happens we see k or even lower bitcoin,-1
you ca nt pay with bitcoin,-1
bitcoin mempool clears for the first time since november is it a bubble sign the current situation may indicate an upcoming market crash,-1
bitcoin just lost its footing but gold silver ready for ath chartwise,-1
elon musk s bitcoin bet cost tesla million bitcoin btc,-1
start to selling now btc bitcoin this bear market will stay at least years untill good luck to all,-1
here s a look at some of the scams surrounding cryptocurrency and how you can limit the risk if you own or trade in crypto bitcoin crypto fraud,-1
a lot of uneducated day traders here,-1
tmobile breach includes not only names phone numbers and physical addresses but also more sensitive data like ssn s driver s license information and imei numbers info sold for bitcoin tmus,-1
damn i miss the bull market bitcoin crypto,-1
forget bitcoin altcoins are moving with you can analyze where the volumeprice is movin,-1
bitcoin btc price falls sharply after brief rebound to k level new alltime high btc balances for a specific bitcoin address category were revealed by intotheblock when terra dumped its bitcoin into the market in early may,-1
another month of crashing,-1
i ve never had to transfer money out of country other than by credit card payment which was instant no fees major institutions may find this a compelling feature of bitcoin but major institutions wo nt be dumping millions or billions into an asset class with a chart like btc s just to save a couple days and dollars on transactions they ve been living with just fine for decades with the current paradigm btc solves a problem i ve never heard major concerns over the best use case for crypto is drug dealers and other criminals and that s a perfectly reasonable use case i m sure btc will find a floor around or or who knows where thanks to these market participants but other than them hmm,-1
no one other than michael saylor pomp joe lubein claytonhinman are buying movie tickets with btc and eth,-1
never had a job or did anything useful or good for the world tries to impress family friends with money withdrawals doesn t get invited to parties everyone hates the lazy knucklehead,-1
i m not talking about the network at all networks can always go underground and i agree there s no way to stop it i m talking about the monetary value of btc because currently what we re doing is exchanging fiat for btc btc can still be used for the exchange of tangible products like the examples you stated but what s stopping the us gov to officially and outright declare btc an illegal currency imposing hefty finesjail term on businesses big and small if they were caught transacting in btc do you still think businesses would risk accepting them it will slowly but surely fade away the monetary value for the exchange of physical goods of btc another example i walk into a store with a kilo of drugscontrolled substance in exchange for a van of soda that kilo definitely has much much much more monetary value but it s illegal for the business to accept it yes some businesses would still take it but most wo nt in layman terms what if the future of btc is actually just a super fancy technologically perfect hyped up digital ingame currency it has it s own value tagged to it but not something you can live off it monetarywordly value you spent years exchanging and dcaing fiat for it but you ca nt actually use it if regulations are officially imposed on a global scale get what i m trying to say,-1
same thing as last year it s bullshit bitcoin magazine is trying to create a big tent conference but it s just fucking affinity scammers,-1
bitcoin falls to k traders say bulls need a hail mary to avoid a bear market bitcoin via,-1
btc bitcoin is more fun to watch when it falls close to there will be many long term investors around,-1
exactly we don t even need governments and central banks to hold bitcoin the longer they don t the faster they get buried and are irrelevant to financial system,-1
jfcargo bryanbsolstin right not bitcoin,-1
bitcoin getting bashed bitcoin bearmarket down,-1
startonio czbinance binance bitcoin is dipping deeper into the old resistance area in an effort to flip it into a new support area weekly retest in progress ethbtc is a super underrated bitcoiner i ve been taking her tweets and tips seriously i ve been doing superb,-1
ok but that s entering mental sickness stage,-1
here is the intelligence squared bitcoin vs gold debate i did with scaramucci since you bitcoin pumpers forgot to rig the vote this time i was actually able to win this one check it out and judge for yourself,-1
bitcoin price very near bottom with k dip says bullish institutional report,-1
bitcoin plunges below for first time since january the world s top digital asset bitcoin has suffered a daily plunge of over dragging the cryptocurre bitcoin cryptocurrency digitalasset,-1
ummmm the bottom is zero at you needed a telescope to see it at you needed binoculars to see it but now you just need to look down,-1
bitcoin are you okay bro,-1
cashapp would be more of a party if bitcoin was nt dropping like it is cashappfridaynight crashrs,-1
if you invested in bitcoin year ago alltime high you d have,-1
switzerland hesitant with a possible mass adoption of bitcoin,-1
rovercrc when i checked btc there is nothing bullish about the price because it s still below as the market is still unstable however i find pptorn vault an auto compounding apr that maximizes users deposit into torn reward that increases profit and reduces gas fee bullish,-1
new to trezor i just paid a fee in btc to move k worth of btc from coinbase pro to trezor is this normal that s so much money just to transfer funds,-1
i dunno is the risk of not earning interest by holding btc yourself worth it lots of risk just managing your own crypto for most people,-1
it hurts to see the whole crypto portfolio fall into minus i have no more money to buy the dips dogecoin bitcoin eth,-1
bitcoin is literally crashing,-1
bitcoin be ready for a bearmarket btc take profit,-1
jamie dimon remains a skeptic of bitcoin stating that bitcoin should be regulated by the government click here for more details leapwealth texasadvisor bitcoin,-1
just in tesla is currently down over million in its bitcoin investment when buy the dip elon,-1
only buy a ford bitcoin can t buy money lose not wisdom,-1
btc has retraced from its all time highs still less than the retracement this past september btc crypto bitcoin,-1
tesla reverses decision on bitcoin car payments on environmental concerns bitcoin,-1
why is ethereum better than bitcoin better money as it continues to scale to meet demand better finance supporting all services that are required for money through defi better store of value with lower inflation long term security,-1
yes before the btc crash there was a run up sadly i missed that will btc ever be above k again i seriously doubt it but hey no one knows for sure anything is possible i m just saying in my opinion its not likely i think btc rose for the last time in and its just downhill from here on until it stops at around k would be my best nonexpert guess,-1
cryptohayes im willing to bet that you wont see btc at k,-1
depression these type of irresponsible statements are going to hurt new investors who will be misled to buy at the wrong time btc is going to fall further due to ftx genesis and other crisis in crypto market there is absolutely no chance of btc going to k in few weeks,-1
tonevays that is just an excuse for btc price manipulation,-1
i got ta say i fucking suck at trading btc,-1
head and shoulders inside of a bear flag not looking good for btc btc,-1
digital currencies are risky invest with caution btc ethereum,-1
monthly closed like shit whole summer will be boring gg bulls you are trash btc,-1
mathieusylvain i see on bfx that btc has already fallen to k so there are no signs of life again,-1
no buyers i lost last week trading bitcoin i m not coming back on this range my bias is that a lot of ppl cashed out with so much losses that they are not coming back soon i m still in profit planning to rebuy at lower prices my eyes are on spx untill,-1
are we having fun staying poor guys bitcoin,-1
does anyone know what this is about mana to the moon so hard it broke mana crypto bitcoin btc,-1
a smart company wouldnt say they are getting into bitcoin they wouldnt want to spike their on prices would they,-1
i am very curious to see what new imaginary support lines these permanentbull guys will find after bitcoin will fall below their expectations,-1
bitcoin pyramid schemes wreak havoc on brazil s new egypt currency worldnews,-1
this trading volume is extremely unusual suspicious looks exactly what you d expect in a heavily manipulated market bitcoin,-1
all those who sold their land houses cars even borrowed money and bought bitcoin at k in april thinking it will keep going up one day you will learn this lesson do nt make investment decisions because of greed praisesnuggets bitcoin,-1
bitcoin update btc ended up crashing through my bounce range and flipped support back into resistance clear range bottom at k was lost and price has since continued down pretty clear now the downtrend remains intact and the bounce to k was a relief rally btc,-1
bitcoin is so slow futile that you have to go offchain with an even crazier system just to try to save face of btc as a legit peertopeer system pump your bags,-1
mayhemmarkets the real question is what is going to happen when btc corrects these couple of days btc corrected less than,-1
unfortunately your ids are never safe that s the risk you take for buying using coinbase and other similar exchanges,-1
good morning east asia australia with a market cap of t we are down over the past h wagging it s tail between btc is now at with a dominance of a fear greed index of shows the market is in fear,-1
danheld bitcoin gives back for sometime than it will take it all together,-1
the total crypto market cap continues to crumble as the dollar index hits a year high crypto bitcoin cryptocurrency,-1
mind the gap looks as if gold has more upside potential given the huge drop in real yields and given that digital gold bitcoin keeps struggling wthe mark,-1
bitcoin czbinance is a scammer of crypto do nt use bnbchain stealing money from bnbchain and pumping gmt token and bnb token he can do rugpulls also czbinance is a scammer of crypto,-1
bitcoin is such a pussy sometimes,-1
muatafagmi peterschiff if someone offers me as a gift a gold ingot or the equivalent in bitcoin i will always take the ingot and the hard truth is that of the people would do the same even the crypto guys the hype of the crypto market is all the gambling nothing else,-1
just in chinese central bank prohibits banks from offering any financial services that could be used for trading cryptocurrencies like bitcoin,-1
wtf i just had dream seeing btc down and bnb eth down dream,-1
breedlove so you are saying that you will bribe with bitcoin to health passport guards massive asset appreciation black market mmm interesting theory it could work,-1
you guys still have got money for the food lol i m sleeping hungry,-1
easyeight can someone please delete btc now,-1
it s over for you betches bitcoin,-1
if you have resources you can always manipulate markets politics health,-1
bitcoin when bottom mike novogratz predicts bottom for bitcoin and ethereum,-1
their ev market share is already dropping like a rock,-1
it s best to treat btc like a child now you ca nt go below k but you know exactly what will happen to it eventually btc,-1
fuck them alts btc everything will be red when almighty is red,-1
i hate how finance bros took over bitcoin and pegged it to fiat bitcoin could have been the inflation hedge it was supposed to be were it not for finance bros,-1
i ve only used kraken did some small x leverage longs but the rollover fees every hours seemed very expensive,-1
nice vechain shill account do nt have to tell us you re a dirty mid thirty bottom dweller we could tell,-1
what happens if bitcoin falls below bitcoin is down nearly in the past week some experts believe it can still go lower,-1
i m getting off binance personally lost faith in them don t like my money been locked in there,-1
bonafidefluke fear btc umb isp,-1
i really wouldn t be asking strangers such an important question i m sure you d get well meaning answers but you probably need professional advice,0
would you say proofofstake is more or less secure,0
update to the bitcoin weekly chart btc jclcapital,0
you can buy on cash app which has a high fee for purchase but they eat the withdrawal fee which i personally like if you already have btc you can send to a lightning wallet and avoid such high fees in the future,0
rektcapital in this case btc would have to close weekly candle with a wick in other words renounce back upp to k until sunday midnight,0
it s not fun and does nt make any sense to look at it like that,0
yea i didn t think about that i have more now too thanks to the dip i ve stacked more,0
true though the energy consumption these days seems to be all on a massive rate and amount though the fact that the more we look into things the more we come closer to a world where resource being used up,0
tank baby i ll buy in at k,0
bitcoin note the red box that shows price went from about to about in four months reverse symmetry could have us back at around within the next four months or much less feel free to remind me,0
he s a child he seeks attention,0
how much energy is used on people masturbating i bet a lot but we don t hear about that,0
whalealert they keep transferred to multiple hundreds of wallet btc,0
this is a daily discussion group i am not criticizing anyone that s holding so please stop jacking my karma thank you,0
now lets check this metric s behavior after the massive drop in may which many people thought that btc will drop to k area and bull run had ended when bitcoin broke k level and rose up to k ath puell multiple was near blue box but could nt break it upwards,0
i bet we ll hit million subscribers by dec st if we do nt i ll eat john mcafees dick which is gross cause you know he s into some wierd shit,0
btc daily ma or weekly ma which ones gon na win,0
just doing some research on the last ath jan th it dropped from in a few weeks correct me if i m wrong is that expected if we reach a new ath or is the general consensus that the new floor sorry if this is a stupid question i m new and coming from stocks thanks,0
it was under a day ago lol relax buddy,0
transaction report gmo coin jst close sell btcjpy jpy bitcoin,0
btc usd transferred from coinbase to unknown wallet powered by,0
i auto buythedip collecting bitcoin ats daily via blockfi for purchases via trylolli foldapp grow ats on cakedefi defichain dfi bonus code,0
some questions i dabbled in bitcoin back when it was flirting with k made a pretty penny at the time but cashed it out had some ups and downs since then but never stopped following bitcoin and i m in a position where i may be able to start buying again however the landscape has changed a bit since then coinbase horror stories over the years make me not trust them anymore even when i was in before i transferred my coins away to a personal wallet i had setup on my phone and moved them back when i wanted to sell now i do nt even want to use coinbase period what is a good trustworthy android app for buyingselling bitcoin through exchanges second what is a good wallet setupsolution is there also a trustworthy android app i do nt recall the app i used previously unfortunately,0
the bitcoinpizza would be worth us right now up in the last hours bitcoin,0
the end of ww and the dismantling of the new deal meant the us government cut its spending by an astonishing between and the us economy witnessed an extraordinary boom during these years saifedean ammous thebitcoinstandard bitcoin cryptocurrency,0
prices update in usd hour btc eth xrp,0
get the most popular hardware wallet trezor one bitcoin,0
absolutely nothing coinbase users coinbase btc eth,0
you could just pray everyday for the price to go up i took out a small loan at celcius as an experiment not for serious investing lets say i need money in the future i want to know how this borrowing against your btc works so you dont have to sell your btc,0
btc weekly outlook coming to you prefutures open from the deep bitcoin haven t had an entry yet but we re so close,0
nothing is instant but if you want as fast as possible all you need is a wallet that let s you set your fee higher fee will get put into a block fastest,0
btc derivs sheet tweet every min cme delayed min gs delayed min and oi shares out,0
it s difficult to view btc outside of the broader market since the correlation with stocks jumped again with bitcoin remaining correlated to the nasdaq and s p index those markets have also been feeling the pain of the fed s quantitative tightening qt policy,0
what do you mean when you say any other wallet is nt the word phrase only good for the wallet you start with would my phrase for blue wallet work on the cake platform,0
not pathetic this is bitcoin s normal bullbear trend just look at past charts k is coming,0
computerart bitcoin blockchain s last block height see more on,0
btc is still retesting the ascending triangle top wicking below it but ultimately trying to stay above it downside wicks are fine as long as a daily close above occurs that s what s needed to confirm a successful third retest attempt btc crypto bitcoin,0
bitcoin btc impulse bar btc bar close crypto short term volatility detection,0
i m serious this pull back was expected after running that high in a short period of time we will be k by end of this year,0
is there a certain amount or comfort threshold at which a person should invest in a wallet if a wallet costs but you only have under in the game is it really worth it is everyone that paranoid that the exchanges in which their coin sits will get hacked or crash or whatever i use shakepay and while i wouldn t trust them with my life or anything i feel somewhat comfortable leaving my btc in there until i feel it s a good time to cash out maybe all you wallet diehards have way more invested than i do,0
place of entry in my opinion btc cryptocurrecy,0
fear and greed index for bitcoin and cryptocurrencies value status fear bitcoin price btc,0
thoughts on btc bitcoin see maleknafaa s idea on tradingview below,0
btc derivs sheet tweet every min cme delayed min gs delayed min and oi shares out,0
long bel entry price tz stop loss link in profile bel btc bitcoin,0
so far wan btc top price reached highest profit reached algotrade,0
thoughts on btc bitcoin see pnchan s idea on tradingview below,0
i m laughing so hard at people buying at k when they were too hesitant to buy at k,0
btc latest block info block holds transactions for a total of bitcoin including block reward block size bytes,0
can you drive a gokart what is fun can you buy this nft bitcoin ethereum,0
here we compare bitcoin s performance during asian european and american trading periods today btc returned in asia and in europe yesterday btc returned in the american session,0
anyone understand what bitcoin is clinging to not sure why we are nt blasting through k feed not bearish enough more pain please,0
just waiting for shibainucoin to go bonkers and beat bitcoin fun watching,0
bitcoin is finally recovering btc is still crashing all these people freaking out every single time the prices goes above or below k baffle me bitcoin is in the exact same pattern i called out months ago literally nothing has changed chill,0
bitcoin flirting with the day ma,0
mark sweet william gallacher sheila freeman btc,0
bitcoin market alert order balance sell buy sell bid ask spread,0
k combined bitcoin btc short liquidations in the last minute huobi k binance k bybit k,0
rovercrc depends on the day i hold very little btc,0
remember one year ago willy woo predicted k by the end of,0
emmalladro hi emma are we still gunning upward or as per rsi hr tf we re in the oversold region what s your bitcoin latest analysis tnx btc btc,0
next bitcoin support is,0
bitcoin adoption in africa with raypaxful full interview hosts dennisporter wsfoxley,0
andrew yang on crypto in politics ukraine golden dao and aapi community bitcoin,0
usd mkt cap changes last hours btc b luna b avax b xrp m xec m ftt m bitcoin cryptocurrency crypto,0
btc btc eth eth bnb bnb,0
long timei do nt want to care btc r i l about anything else,0
i am the dip the dip is me,0
i reckon there will be another biggish dip brought on by day traders and whales but people keep learning they rebound so it might be the last that s near k before people become more confident it s not a bear unless it is a bear market i have no idea,0
long lit entry price tz stop loss link in profile lit btc bitcoin,0
here comes those brand new chickens,0
altcoinsherpa to be honest less than the major part of my portfolio is spread out into some alts sol dot avax the bigcaps with each oin adax aioz the smallcaps with another each in other alts in eth and in btc,0
mkbhd looks a lot like bitcoin and altcoins,0
btc liquidated long k at,0
i do nt think you understand how bitcoin or investing works,0
with a hardware wallet nobody and nothing can see your private key so you can use your funds on your computer and other people s computers even if they have a keylogger without fearing of losing your funds,0
ahh i see makes sense,0
silly bears dips are for drips,0
the future of football btc btcusd,0
inversebull aneesbtc guys any thoughts about the recent btc inflowsoutflows feels a bit strange whalealert,0
just going to leave this here bitcoin,0
trillionusd i hear there is still bitcoin available to buy,0
today s bitcoin fear greed index is neutral crypto cryptocurrency,0
btc download an app bitcoin,0
very strange even from hacking the poly network to crypto lessons trademoneta crypto bitcoin,0
cleg is bitcoin of pe games,0
there s a real battle going on around the k and k range watching it live is quite the experience,0
btc clean breakout above the top range which we had been trading in for consecutive weeks nice retest to support which held during breakouts expect shallow dips as we continue higher waves lavax brwl opct luna kara vra trias axs gmt,0
bitcoin risk vs reward,0
pretty clear bart on the hourly it felt tedious need to bust through,0
i actually though it would bounce back earlier than that xd,0
from these we do see a diminishing return every cycle definitely expected and the diminishing rate was x also interesting to see cycle bottoms had been higher than previous cycle tops again very limited data points may mean absolutely nothing just observing btc,0
talking about this rejection zone and the dashed support line in a video coming out within the next hour stay tuned crypto cryptocurrency btc,0
largo plazo bitcoin btc eth ada link,0
i am buying this fear bitcoin k no financial advice,0
you to keep patience do not fomo based on a min chart,0
intocryptoverse for more knowledge about cryptocurrency bitcoin,0
